fid,CuadrID,latitude,longitude,Area_hec,HIE_FAS,SAL_SAL,ALY_DIC,DIS_JEA,VIP_LAT,CAP_PYR,CAN_LUP,URS_ARC,MUS_LUT,GAL_PYR,ATE_ALG,MAC_CAL,PAR_APO,LUC_CER,APT_APT,LOP,LOP2,LOP3,LALOP2,LA2LOP,LALOP,LA2,LA3,LA,ORS,ORW,ALTI,ALTI2,PEND,PEND2,DAUT,DIHE,DIPR,ESCO,ETP,ETR,HUEN,HUJU,INSO,PERM,PM24,PMR,PREC,RADS,TENE,TJUL,TMED,U100,U500
"2349",2349,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.41304,54.9544,407.39682,2176.59399,11629.11914,293.6105,1568.73767,62133.49219,39.60728,87.29486,92.79348,815.98346,665829.00618,1.35892,1.84668,19.71839,75.99174,59.62506,41.64774,767.3562,453.18176,93.40026,63.33492,2958.57324,3,130.56631,0.28808,453.18176,4.89505,4.26966,24.31381,13.42674,91.45645,120.91328
"2350",2350,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.4136,54.96264,407.4881,2181.82935,11682.49805,294.29471,1575.81921,62554.67969,39.69658,86.98685,85.67934,813.48181,661752.65764,1.37184,1.88194,15.26869,77.88182,57.78766,38.09822,755.34698,483.84982,92.73236,63.87712,2930.36694,3,141.90779,0.29335,483.84982,4.88004,4.1454,23.96669,13.15753,98.75816,114.06698
"2351",2351,38,-2,10000,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",7.52688,56.65511,426.45367,2202.98145,11380.43945,292.6759,1511.97339,58791.76562,38.88409,101.56527,85.36063,1023.70245,1047966.71351,0.55217,0.30489,44.13862,66.76033,55.49013,54.72131,789.41272,516.08081,88.99386,59.65385,2797.07886,3,78.62536,0.15273,516.08081,4.87976,4.11257,22.65068,11.79315,52.57605,188.58081
"2352",2352,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.52688,56.65511,426.45367,2207.86865,11430.98438,293.32513,1518.68799,59183.82812,38.97034,77.79252,95.26182,1016.88184,1034048.66818,1.02594,1.05255,36.57344,67.21819,59.8637,51.38384,798.82397,495.18524,89.97874,60.01578,2799.61621,3,75.62942,0.15284,495.18524,4.88647,4.22107,23.96145,12.35786,51.20864,182.32774
"2353",2353,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.52688,56.65511,426.45367,2212.90991,11483.24707,293.9949,1525.63135,59590.18359,39.05932,65.91906,102.59335,912.49585,832648.67554,0.99477,0.98957,30.28152,67.57851,65.12989,38.99524,808.90546,424.77676,90.75487,60.49204,2818.71045,3,71.51844,0.16893,424.77676,4.89769,4.33562,24.36505,12.9191,51.70741,174.68123
"2354",2354,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.52849,56.67928,426.72571,2219.13843,11540.59766,294.75967,1532.92224,60017.85938,39.15254,74.31493,93.40002,810.7934,657385.931,0.59831,0.35798,25.71991,68.19009,70.30907,23.00787,814.25751,399.19907,91.55721,61.08216,2853.35498,3,74.56036,0.18677,399.19907,4.89964,4.45639,24.70443,13.36866,54.1284,166.31071
"2355",2355,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.53245,56.73902,427.40158,2226.76611,11601.71582,295.61688,1540.23059,60447.58203,39.24576,69.02438,83.68568,743.35535,552577.17147,0.33958,0.11531,23.97553,69.17355,73.60967,15.20978,807.13806,404.60532,92.34633,61.64721,2889.56958,3,78.23819,0.19337,404.60532,4.91724,4.5694,25.04064,13.69089,58.26572,158.09866
"2356",2356,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.53261,56.74137,427.42838,2231.90747,11654.62402,296.29324,1547.22278,60859.66406,39.33475,85.05182,103.20716,728.43634,530619.50187,0.15251,0.02326,23.1074,70.43636,71.09586,30.44314,798.08911,412.75958,93.09879,62.18458,2923.05029,3,82.80118,0.20069,412.75958,4.93755,4.56853,25.14212,13.85549,63.50241,150.38177
"2357",2357,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.53261,56.74137,427.42838,2236.92358,11707.06934,296.95914,1554.18555,61270.94531,39.42315,119.3534,100.56604,741.09918,549227.99771,0.47262,0.22337,21.89184,71.75207,66.00229,46.78399,788.51196,431.7572,93.82866,62.72195,2957.06396,3,87.9249,0.20371,431.7572,4.93034,4.52646,24.84156,13.72348,69.731,142.89336
"2358",2358,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.53261,56.74137,427.42838,2242.04248,11760.71094,297.6387,1561.30676,61692.53906,39.51337,100.75124,78.40965,806.2066,649969.08833,0.74469,0.55456,17.59574,73.26447,61.313,54.9566,779.60236,437.33905,93.80592,63.2843,2971.98364,3,98.05648,0.2244,437.33905,4.91078,4.43503,24.53347,13.53084,77.03767,135.35577
"2359",2359,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.53261,56.74137,427.42838,2247.34644,11816.4209,298.3428,1568.70227,62131.39453,39.60684,110.00995,98.09846,851.95868,725833.59106,1.01072,1.02155,11.01412,74.82645,58.18837,57.84172,768.15222,464.55917,93.33164,63.71922,2945.90332,3,111.43278,0.2399,464.55917,4.88071,4.30624,24.22478,13.26328,84.94689,128.18987
"2360",2360,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.53261,56.74137,427.42838,2252.43872,11870.0293,299.0188,1575.81921,62554.67969,39.69658,92.33157,92.62022,887.75452,788108.08174,1.538,2.36543,6.52862,76.6,56.67329,62.98517,756.74597,486.37991,92.89417,64.2056,2917.67407,2.78182,122.92542,0.25278,486.37991,4.86586,4.18054,23.82823,12.99813,92.91512,121.75307
"2361",2361,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.63979,58.36727,445.92798,2269.39868,11549.52539,297.0452,1511.7605,58779.35547,38.88136,96.8109,79.89986,996.63635,993284.01912,1.24902,1.56006,37.90752,70.03636,47.45314,101.95142,795.66205,470.21844,89.13217,59.3281,2802.27197,3,86.83353,0.18483,470.21844,4.8974,4.13044,23.0005,11.94943,43.15987,181.04738
"2362",2362,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.63979,58.36727,445.92798,2274.59155,11602.44043,297.72491,1518.68677,59183.76562,38.97033,87.77197,68.78595,967.67999,936404.56827,1.33573,1.78417,30.69027,70.38,57.39799,76.09612,805.70697,467.08307,90.10725,59.78427,2810.67505,3,79.46386,0.17021,467.08307,4.90162,4.22747,23.99631,12.25367,41.48466,177.72342
"2363",2363,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.63979,58.36727,445.92798,2279.78589,11655.49512,298.40482,1525.63135,59590.18359,39.05932,66.12315,70.62846,871.62726,759734.07741,0.97358,0.94786,22.85225,70.78181,64.09422,45.48695,812.6264,418.68887,90.80937,60.3966,2829.3064,3,77.60721,0.18613,418.68887,4.91013,4.3251,24.2574,12.61112,42.09825,174.6917
"2364",2364,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.63979,58.36727,445.92798,2285.22705,11711.19727,299.117,1532.92224,60017.85938,39.15254,59.0421,65.23682,780.34546,608939.03538,0.57684,0.33274,16.74673,71.21819,69.40047,26.18419,809.24695,398.52917,91.70716,61.14883,2853.27661,3,82.81023,0.20777,398.52917,4.90366,4.43531,24.53447,12.99098,45.03665,170.35747
"2365",2365,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.64198,58.4007,446.31006,2291.98047,11770.41211,299.91531,1540.23059,60447.58203,39.24576,83.08677,98.31364,738.79999,545825.42197,0.1888,0.03564,14.32753,71.63636,74.01704,14.37593,800.24609,409.5455,92.60201,61.84445,2883.27319,3,82.96524,0.20265,409.5455,4.90149,4.50759,24.87918,13.37083,49.93066,163.97206
"2366",2366,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.64666,58.47244,447.13394,2299.96655,11830.76465,300.77542,1547.18005,60857.13672,39.3342,93.39688,98.7319,741.35999,549614.62795,0.30502,0.09304,13.4564,72.05,71.16896,27.04746,787.81342,428.41489,93.39539,62.44157,2917.72412,3,76.58888,0.17883,428.41489,4.92116,4.45985,25.02822,13.59182,55.95243,156.64848
"2367",2367,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.64674,58.47359,447.14722,2305,11882.25488,301.43069,1553.89856,61253.97656,39.41951,101.39249,108.7223,771.5,595212.25,0.66273,0.43922,12.52135,72.81818,66.08247,28.10702,777.32397,447.77646,93.87756,63.01694,2952.19873,3,77.14211,0.17232,447.77646,4.91003,4.41273,24.8135,13.43088,62.93018,149.47481
"2368",2368,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.64674,58.47359,447.14722,2310.45654,11938.57617,302.14423,1561.26367,61689.99219,39.51282,101.14128,87.99218,789.70001,623626.10927,0.83927,0.70437,9.43036,73.98182,60.91436,34.82142,772.93866,460.68677,93.31686,63.6042,2951.08472,3,86.44586,0.18786,460.68677,4.89595,4.39238,24.47312,13.26863,70.93981,142.28656
"2369",2369,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.64674,58.47359,447.14722,2315.9541,11995.45703,302.86316,1568.70227,62131.39453,39.60684,94.90829,76.9381,843.87274,712121.20418,1.15897,1.3432,4.32655,75.4,58.21819,48.56614,764.95831,458.40161,92.65258,64.15539,2928.76758,3,96.3458,0.21022,458.40161,4.86914,4.35,24.13105,13.07501,79.4577,135.48804
"2370",2370,39,-2,10000,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",7.64674,58.47359,447.14722,2321.20166,12049.87793,303.54941,1575.81921,62554.67969,39.69658,101.38249,71.94781,851.34998,724796.78095,1.08617,1.17976,2.44517,76.69,57.70466,66.59457,755.51782,496.00092,92.36884,64.54562,2904.68848,1.5,104.98626,0.21161,496.00092,4.85084,4.25391,23.65467,12.82678,87.92235,129.41479
"2371",2371,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.75269,60.10534,465.99585,2336.96558,11720.09668,301.43359,1511.74622,58778.51953,38.88117,87.18816,75.57455,861.33887,741904.64415,1.62979,2.65621,29.23756,72.90909,43.14611,97.07351,809.16516,436.34793,89.72733,59.11732,2850.77368,3,90.04285,0.20644,436.34793,4.90007,4.17362,23.35547,12.15956,33.93804,172.0033
"2372",2372,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.75269,60.10534,465.99585,2342.31128,11773.77441,302.12311,1518.66992,59182.77344,38.97011,86.50681,56.0023,809.60907,655466.8459,1.14159,1.30323,25.27958,73.56364,56.70133,67.02753,809.09338,430.96399,90.31217,59.61337,2849.72803,3,81.99479,0.19045,430.96399,4.89004,4.27599,24.08173,12.25342,31.77888,168.50092
"2373",2373,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.75269,60.10534,465.99585,2347.67358,11827.74414,302.81476,1525.63135,59590.18359,39.05932,68.67424,64.62334,788.26447,621360.86725,0.76966,0.59238,17.38911,73.98347,64.19521,42.59773,804.43732,413.66492,90.86927,60.20531,2851.22388,3,84.9361,0.20585,413.66492,4.89155,4.37884,24.39599,12.37922,32.57634,165.50803
"2374",2374,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.75269,60.10534,465.99585,2353.27661,11884.26855,303.53748,1532.92224,60017.85938,39.15254,71.82193,73.19736,740.17358,547856.93445,0.2529,0.06396,9.03624,74.42149,69.79174,29.25883,797.67651,403.26721,91.49944,61.01443,2870.54517,3,91.43486,0.2267,403.26721,4.88391,4.48719,24.60441,12.72255,36.29629,162.93643
"2375",2375,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.75269,60.10534,465.99585,2358.83325,11940.45898,304.25421,1540.17041,60444.03516,39.245,99.5694,91.76895,741.03308,549130.02728,0.19376,0.03754,4.76284,74.80165,74.74378,16.69549,785.13696,421.77008,92.30412,61.82285,2891.56348,3,91.19457,0.21626,421.77008,4.87652,4.45959,24.73136,13.10241,42.2188,160.96115
"2376",2376,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.75526,60.14514,466.45737,2365.50073,11996.14551,305.01352,1546.83899,60837.01562,39.32987,107.74834,91.34026,758.04547,574632.93641,0.60624,0.36752,4.00107,75.25455,71.81895,19.38033,771.7558,442.82446,93.25529,62.57322,2913.97974,3,86.07995,0.19444,442.82446,4.89464,4.36027,24.60011,13.33265,49.19804,158.87256
"2377",2377,39,-2,10000,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.76065,60.2289,467.43362,2374.15137,12058.83594,305.91568,1553.84277,61250.67969,39.4188,95.80583,93.12415,829.84296,688639.33245,1.22466,1.49978,3.40224,75.61983,66.46239,26.77707,764.5,463.41922,93.41634,63.26234,2933.11328,3,76.97584,0.16615,463.41922,4.88794,4.29979,24.50574,13.18004,57.00835,155.2023
"2378",2378,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.76087,60.23228,467.47321,2379.94727,12116.76367,306.65384,1561.26367,61689.99219,39.51282,95.72058,108.01622,847.2149,717773.09492,0.9328,0.87011,2.33147,76.05785,61.09713,44.23536,761.08313,483.12854,92.79578,63.92682,2922.4978,3,78.05489,0.16159,483.12854,4.87594,4.25618,24.32912,12.98414,65.74003,149.50345
"2379",2379,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.76087,60.23228,467.47321,2385.61011,12174.49414,307.38351,1568.70227,62131.39453,39.60684,83.21786,88.77538,834.16528,695831.7197,0.96865,0.93828,3.43605,76.69421,59.50891,59.80377,757.03009,483.18109,92.11844,64.54085,2901.73193,3,84.50137,0.17571,483.18109,4.85834,4.23874,23.95586,12.80767,74.80624,143.0834
"2380",2380,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.76087,60.23228,467.47321,2391.00781,12229.64844,308.07898,1575.80908,62554.07812,39.69645,88.57536,95.47744,818.02728,669168.63524,1.30324,1.69843,8.90658,77.61818,59.54035,75.9173,749.79156,499.3309,91.53427,65.10488,2880.09692,2.29091,89.85007,0.18116,499.3309,4.83457,4.22174,23.2902,12.625,83.65709,137.3459
"2381",2381,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87097,61.95329,487.65057,2408.76929,11898.43848,306.02643,1511.68689,58775.05859,38.88041,69.45396,60.0328,764.63635,584668.75156,0.81386,0.66237,19.74915,71.8843,45.87181,53.22348,812.55945,409.22626,90.22263,58.99654,2867.979,3,95.46356,0.23339,409.22626,4.88189,4.38123,23.33062,12.29262,24.71542,162.61578
"2382",2382,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87097,61.95329,487.65057,2414.32471,11953.38379,306.73224,1518.6676,59182.64453,38.97008,70.97089,63.73001,718.23639,515863.51077,0.44154,0.19496,17.38767,75.69091,59.86707,42.36937,796.29248,398.14261,90.56069,59.55019,2889.58569,3,85.04127,0.21369,398.14261,4.87087,4.48945,24.08396,12.45852,21.65698,158.90671
"2383",2383,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87097,61.95329,487.65057,2419.85352,12008.19531,307.43466,1525.63135,59590.18359,39.05932,94.6687,67.25195,726.43799,527712.15085,0.18974,0.036,11.60119,76.38843,65.07916,33.27423,785.48218,402.57736,90.92181,60.10881,2890.54248,3,87.56666,0.21758,402.57736,4.86936,4.60565,24.51982,12.50016,22.81026,155.72946
"2384",2384,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87097,61.95329,487.65057,2425.57471,12065.0459,308.16156,1532.85449,60013.87891,39.15168,93.29461,83.62973,727.90912,529851.68509,0.12563,0.01578,3.85047,76.66116,70.74011,21.62752,776.28632,412.83115,91.55373,60.94547,2893.76855,3,97.66729,0.23655,412.83115,4.86276,4.71204,24.82231,12.53686,27.8653,152.99359
"2385",2385,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87097,61.95329,487.65057,2431.05591,12119.63477,308.85791,1539.78992,60421.63672,39.24015,99.59952,90.21054,742.38843,551140.57758,0.38084,0.14504,3.5754,77.04958,74.00538,12.17293,762.68842,433.90094,92.19014,61.79904,2913.40942,3,100.12459,0.2308,433.90094,4.85526,4.5846,24.73511,12.82176,35.2348,150.90129
"2386",2386,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87097,61.95329,487.65057,2436.5647,12174.62109,309.55777,1546.77551,60833.27344,39.32906,90.77342,90.56796,751.91815,565380.90716,0.75174,0.56511,5.62037,77.31818,71.40173,18.36081,753.04474,453.72809,92.70484,62.60511,2931.40796,3,97.57918,0.21512,453.72809,4.86367,4.38828,24.45864,13.06104,43.3488,149.52435
"2387",2387,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.87369,61.99604,488.15378,2443.81079,12234.48438,310.37158,1553.84277,61250.67969,39.4188,95.95323,97.71009,772.90912,597388.50577,1.15402,1.33175,5.2753,77.59504,66.03677,30.09689,748.20013,473.26086,92.56153,63.40292,2915.29468,3,90.8993,0.19218,473.26086,4.86399,4.22963,24.28867,12.91265,51.97571,148.78537
"2388",2388,39,-2,10000,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.88019,62.0985,489.36603,2453.68701,12303.0498,311.36841,1561.26367,61689.99219,39.51282,91.84263,79.5826,851.26447,724651.18988,1.1837,1.40115,2.69666,77.95042,61.38966,43.31976,747.45374,503.30884,92.05381,64.22101,2889.75757,3,83.6026,0.16634,503.30884,4.85321,4.13656,24.10757,12.73159,61.30321,148.58815
"2389",2389,39,-2,10000,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",7.88044,62.10244,489.41281,2459.66504,12361.89551,312.11707,1568.68201,62130.19141,39.60658,105.08379,89.9147,837.42151,701274.7834,1.18349,1.40066,10.64788,78.23967,60.00319,53.53394,747.05298,564.77893,91.50979,65.07051,2870.61694,3,82.79709,0.14673,564.77893,4.84096,4.09353,23.68741,12.52077,70.8541,147.68098
"2390",2390,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.88044,62.10244,489.41281,2465.125,12416.83984,312.80994,1575.6543,62544.86328,39.6945,88.83546,107.63379,938.16364,880151.0066,2.03728,4.15051,16.45258,78.51818,60.05963,71.80267,741.10565,613.6441,90.91856,66.01203,2852.22705,3,88.02957,0.14357,613.6441,4.82006,4.05015,22.97062,12.33726,80.12339,145.1338
"2391",2391,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98541,63.7678,509.228,2479.31494,12071.4082,310.47562,1511.68176,58774.75781,38.88034,59.47441,71.9647,711.95868,506885.16089,0.46149,0.21297,11.56635,71.45454,56.13841,30.48605,814.23065,388.3396,90.54289,59.0353,2843.67261,3,98.10771,0.25263,388.3396,4.86339,4.65306,23.30393,12.38336,16.54747,153.33438
"2392",2392,38,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98946,63.83261,510.00671,2487.56177,12133.33105,311.34979,1518.6676,59182.64453,38.97008,85.93667,68.88531,691.10907,477631.74636,0.30125,0.09075,7.96771,75.38182,63.43695,27.19689,790.35071,386.1059,90.91166,59.56761,2872.0144,3,84.3923,0.21863,386.1059,4.85191,4.74858,23.9753,12.61109,11.71115,149.39514
"2393",2393,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98946,63.83268,510.00754,2493.19897,12188.36914,312.05524,1525.55603,59585.76562,39.05836,86.16959,82.18637,708.48761,501954.69338,0.16745,0.02804,5.15848,73.80991,66.32127,20.35412,772.09369,394.50449,91.06152,60.16678,2901.88745,3,87.31468,0.22126,394.50449,4.84746,4.82633,24.52039,12.74397,13.71688,146.01099
"2394",2394,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98946,63.83268,510.00754,2498.80811,12243.27246,312.75729,1532.42798,59988.83203,39.14623,98.50616,83.35474,714.0744,509902.25145,0.39135,0.15316,3.03604,73.65289,69.67782,11.42558,757.44019,425.95337,91.58432,61.01805,2922.76367,3,99.17068,0.23302,425.95337,4.8414,4.8515,24.644,12.74021,21.05974,143.08942
"2395",2395,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98946,63.83268,510.00754,2504.75073,12301.57227,313.50104,1539.72461,60417.80078,39.23931,101.07866,87.03963,726.65289,528024.42705,0.67571,0.45659,10.37022,73.99174,69.56293,8.22649,746.86102,450.52838,92.12765,61.89554,2936.13745,3,103.08668,0.22914,450.52838,4.83434,4.69337,24.49646,12.72934,30.01159,140.85007
"2396",2396,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98953,63.83375,510.02045,2510.52148,12358.00781,314.22064,1546.77551,60833.27344,39.32906,103.34808,92.93511,758.73639,575680.9083,0.49023,0.24033,14.85778,74.21819,68.64107,14.77482,739.64172,457.73303,92.33597,62.73401,2942.32227,3,103.29929,0.22582,457.73303,4.83457,4.48396,24.31209,12.80497,39.0341,139.37387
"2397",2397,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.98957,63.83447,510.02905,2516.27808,12414.54102,314.93942,1553.84277,61250.67969,39.4188,110.08849,87.98057,792.36365,627840.14988,0.53577,0.28705,8.4023,74.41322,65.49768,21.47737,735.74371,464.27182,92.38711,63.57139,2917.33179,3,100.10259,0.21579,464.27182,4.83919,4.28944,24.13396,12.65194,48.31769,138.58076
"2398",2398,39,-2,10000,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.99268,63.88397,510.62064,2524.21631,12478.48242,315.81082,1561.23816,61688.47656,39.5125,97.90698,95.35899,807.11572,651435.78983,0.81679,0.66715,2.67656,74.63636,62.69293,31.69298,737.00653,515.24402,91.85977,64.44349,2885.59912,3,93.55731,0.18207,515.24402,4.82981,4.104,23.90632,12.46885,58.20655,138.43694
"2399",2399,39,-2,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7.9999,63.9996,512.00916,2534.64478,12547.71484,316.8287,1568.48376,62118.41406,39.60408,118.59541,92.94946,881.17358,776466.88514,1.02817,1.05714,11.32275,74.94215,60.52571,47.30849,737.38458,601.24762,91.18936,65.53504,2854.31226,3,89.47527,0.14902,601.24762,4.81906,3.97761,23.3474,12.28486,68.19231,138.9538
"2400",2400,39,-1,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8.00022,64.00469,512.07068,2540.6001,12605.23633,317.56039,1575.61145,62542.31641,39.69397,103.23613,84.24919,980.62726,961629.81972,1.15155,1.32607,20.54425,75.91818,60.98103,67.32268,735.92267,680.76312,90.56646,66.76616,2828.55786,3,95.50025,0.14031,680.76312,4.80545,3.88896,22.71332,12.07323,77.78,140.13325
